State,AccountLength,AreaCode,Phone,IntlPlan,VMailPlan,VMailMessage,DayMins,DayCalls,DayCharge,EveMins,EveCalls,EveCharge,NightMins,NightCalls,NightCharge,IntlMins,IntlCalls,IntlCharge,CustServCalls,Churn
MN,98,415,-7075,no,no,0,-1.9643157228204577,107,12.38,-0.28754546146420584,103,15.84,175.3,110,7.89,0.09411203073212573,-0.19483061312694844,2.84,1.092640927980794,False
WY,90,408,-3563,no,yes,39,-1.5603437058927716,89,16.12,0.35734563218013604,91,18.62,197.4,65,8.88,0.4165284978257221,0.2115338634388332,3.08,-0.4279320210630416,False
PA,174,415,-999,no,yes,15,0.7716765736443257,143,37.71,0.18971339071295232,115,17.9,221.8,109,9.98,0.7747690168186069,1.8369917697019598,3.35,-0.4279320210630416,False
OR,95,415,-5377,no,no,0,1.6383801735982702,120,45.73,0.6452786587002397,120,19.86,179.3,61,8.07,-1.0522576300451054,-0.19483061312694844,1.97,0.3323544534588762,True
PA,79,415,-1643,no,no,0,1.6255265185142076,114,45.61,-0.3052947576195548,111,15.77,264.6,88,11.91,-1.4104981490379902,1.0242628165703964,1.7,-0.4279320210630416,True
OK,123,415,-3242,no,yes,27,0.3475059558702549,127,33.78,0.9470166933411707,105,21.17,173.2,124,7.79,0.8105930687178952,0.2115338634388332,3.38,-0.4279320210630416,False
ID,114,415,-1995,no,no,0,0.4099379948499883,100,34.36,-0.10413606785893456,102,16.63,291.8,120,13.13,1.0971854839122033,0.2115338634388332,3.59,0.3323544534588762,False
PA,141,510,-7749,no,no,0,0.6578299143283411,113,36.65,-0.007501011013146188,81,17.05,153.8,107,6.92,0.7747690168186069,0.6178983400046149,3.35,-0.4279320210630416,False
NM,132,408,-4593,no,no,0,-0.1813301390168975,107,28.88,0.16604766250582073,121,17.8,206.1,79,9.27,0.45235254972501043,-1.0075595662585117,3.11,-0.4279320210630416,False
FL,133,510,-7926,no,no,0,0.40259304908766663,85,34.29,-0.6228099443985733,116,14.4,286.3,80,12.88,-1.5179703047358555,-0.19483061312694844,1.62,-1.1882184955849595,False
TX,133,408,-3606,no,no,0,0.7588229185602626,133,37.59,-0.8042471939865843,140,13.62,161.8,84,7.28,-0.658193059152932,-0.6011950896927301,2.27,1.852927402502712,False
VT,93,510,-7371,no,yes,32,0.7147532439863331,117,37.18,-1.6956562897885492,61,9.78,192.7,85,8.67,-0.29995254016004735,0.2115338634388332,2.54,0.3323544534588762,False
MA,34,415,-1607,no,no,0,2.0919305744216268,89,49.93,1.4104705373975022,71,23.16,178.2,76,8.02,0.2732322902285681,2.243356246267741,2.97,0.3323544534588762,True
OR,140,415,-4768,no,no,0,-1.0921034135447718,108,20.45,0.7774123078567261,84,20.43,216.4,74,9.74,-0.9089614224479514,-0.6011950896927301,2.08,1.852927402502712,True
DE,96,415,-3389,no,yes,26,-0.07299218902265432,96,29.89,0.11082763002251292,84,17.56,178.0,105,8.01,0.30905634212785643,-1.0075595662585117,3.0,0.3323544534588762,False
FL,144,510,-4620,no,no,0,1.8128226354534074,95,47.35,0.7833287399085087,90,20.46,120.0,90,5.4,0.4881766016242988,0.2115338634388332,3.13,-0.4279320210630416,True
ID,24,408,-9055,no,yes,29,1.0379308575284825,105,40.17,-0.2007711247047224,114,16.22,129.0,105,5.81,-1.0880816819443937,-1.0075595662585117,1.94,1.092640927980794,False
MD,54,415,-5894,no,no,0,1.7265195227461292,113,46.55,-1.6049376649945442,156,10.17,267.6,117,12.04,0.5240006535235872,-0.6011950896927301,3.16,-0.4279320210630416,False
WV,50,408,-6845,no,no,0,-0.8937898779620895,129,22.29,-0.7983307619348011,94,13.64,206.9,88,9.31,-1.6612665123330095,1.8369917697019598,1.51,2.61321387702463,True
ID,92,415,-3646,no,yes,23,-0.2272360500314073,83,28.46,1.1363425189982257,129,21.98,116.4,110,5.24,0.34488039402714477,-0.6011950896927301,3.02,1.852927402502712,False
NV,96,408,-6536,no,no,0,0.329143591464451,68,33.61,0.9765988536000855,53,21.29,181.2,67,8.15,0.09411203073212573,-0.6011950896927301,2.84,1.092640927980794,False
OH,146,415,-3246,no,no,0,-0.18867508477921918,93,28.82,0.5900586262169325,71,19.63,269.8,115,12.14,-0.44324874775720136,1.0242628165703964,2.43,0.3323544534588762,False
ID,138,415,-7146,yes,yes,17,0.8341086126240586,116,38.28,-0.5439241837081339,88,14.74,145.8,99,6.56,0.5240006535235872,-0.19483061312694844,3.16,-1.1882184955849595,False
SC,102,408,-2710,no,no,0,-0.09686326275019962,73,29.67,0.25084985524804276,114,18.16,164.7,116,7.41,0.02246392693354905,0.2115338634388332,2.78,1.852927402502712,False
MO,76,510,-6637,no,no,0,-0.9194971881302152,84,22.05,-0.4630662790004336,80,15.09,228.9,87,10.3,-0.9806095262465284,-0.6011950896927301,2.03,2.61321387702463,True
NE,99,415,-9595,no,no,0,0.37137702959780017,66,34.0,-1.835678515014079,104,9.17,233.7,82,10.52,0.4165284978257221,-1.0075595662585117,3.08,1.092640927980794,False
NC,83,510,-2175,no,yes,36,-1.540145105046387,87,16.3,1.1955068395160553,105,22.24,228.6,109,10.29,1.0971854839122033,-0.19483061312694844,3.59,-1.1882184955849595,False
ME,36,510,-2775,no,yes,25,-0.4953265703561443,110,25.98,0.8247437642709898,67,20.64,147.4,74,6.63,-0.407424695857913,-1.0075595662585117,2.46,-0.4279320210630416,False
MI,70,510,-7409,no,no,0,-0.9158247152490541,102,22.08,0.1522426543849935,133,17.74,231.4,93,10.41,1.4554260029050878,-0.6011950896927301,3.86,-0.4279320210630416,False
AZ,109,415,-2702,yes,no,0,1.6273627549547873,85,45.63,-0.9935730196436388,131,12.8,297.9,84,13.41,-0.1924803844621823,1.430627293136178,2.62,0.3323544534588762,True
AZ,100,415,-2004,no,no,0,0.16020983893105517,152,32.05,-1.038932332040641,115,12.61,179.8,88,8.09,1.7778424699986837,0.2115338634388332,4.1,0.3323544534588762,False
HI,104,408,-6129,no,no,0,-0.168476483932835,97,29.0,-0.7667764576586255,111,13.78,210.7,131,9.48,-1.4821462528365672,-1.4139240428242934,1.65,-0.4279320210630416,False
NJ,106,415,-7765,no,no,0,0.21346069570788662,124,32.54,-0.005528866995885315,116,17.06,230.1,76,10.35,-0.7298411629515094,-0.6011950896927301,2.21,-0.4279320210630416,False
MS,84,510,-6342,no,no,0,-1.9184098118059478,96,12.8,-0.41573482258616984,113,15.29,193.8,134,8.72,0.7389449649193185,-1.4139240428242934,3.32,-0.4279320210630416,False
MA,80,510,-2589,no,no,0,-0.550413663573556,123,25.47,1.4854120100534198,75,23.49,241.4,75,10.86,0.23740823832927976,1.0242628165703964,2.94,0.3323544534588762,False
SC,100,510,-7674,no,no,0,-1.1728978169303088,87,19.7,-1.7686256184272058,56,9.46,170.2,77,7.66,-1.1239057338436824,-0.19483061312694844,1.92,-0.4279320210630416,False
MN,99,408,-4071,no,no,0,-0.9360233160954382,86,21.9,0.05757974155646654,105,17.33,282.6,131,12.72,1.3837778991065106,-0.19483061312694844,3.81,0.3323544534588762,False
WV,50,510,-2756,no,no,0,-0.8827724593186073,108,22.39,0.3060698877313505,103,18.4,196.1,126,8.82,0.2732322902285681,0.2115338634388332,2.97,-0.4279320210630416,False
MS,105,415,-9311,no,no,0,-1.4391521008144657,48,17.24,-0.825940778176455,119,13.52,259.2,53,11.66,0.7031209130200295,-1.0075595662585117,3.29,-0.4279320210630416,False
VA,113,415,-9508,no,yes,23,-0.5651035550981994,104,25.33,0.6866936830627208,67,20.04,201.8,76,9.08,-0.26412848826075896,0.2115338634388332,2.57,1.852927402502712,False
MS,111,415,-9574,no,yes,36,-1.5236189770811637,123,16.46,-0.5991442161914416,105,14.5,166.0,85,7.47,1.1330095358114916,-0.19483061312694844,3.62,0.3323544534588762,False
NM,161,408,-7614,no,no,0,-1.327141677939062,121,18.28,1.092955350618483,46,21.79,247.2,131,11.12,0.8464171206171835,-0.6011950896927301,3.4,0.3323544534588762,False
TX,70,415,-8378,no,no,0,0.9736625821081687,95,39.58,2.0198630387311463,111,25.79,255.6,104,11.5,0.9538892763150492,1.0242628165703964,3.48,-1.1882184955849595,True
HI,97,415,-834,no,yes,43,-1.0774135220201286,105,20.59,1.1678968232744007,115,22.12,222.4,100,10.01,-0.6940171110522204,0.2115338634388332,2.24,1.092640927980794,False
WA,130,510,-7320,no,no,0,-1.0186539559215562,70,21.13,1.3749719450868043,99,23.01,239.5,83,10.78,-2.413571602218067,0.6178983400046149,0.95,-1.1882184955849595,False
WI,92,415,-2422,no,no,0,-0.4053509847677056,101,26.81,1.9252001259026197,100,25.38,216.9,99,9.76,1.2763057434086456,-0.6011950896927301,3.73,-0.4279320210630416,False
CO,119,408,-5806,no,no,0,-1.0186539559215562,68,21.13,0.12068835010881784,88,17.6,157.4,93,7.08,1.6345462624015303,-1.4139240428242934,4.0,-1.1882184955849595,False
NV,115,415,-4695,no,no,0,1.9578853142592578,125,48.69,0.09307833386716394,74,17.48,191.4,141,8.61,-1.1955538376422592,0.6178983400046149,1.86,-0.4279320210630416,True
RI,134,415,-1376,no,no,0,-0.6991488152605682,95,24.09,0.09110618984990307,101,17.48,218.5,60,9.83,-0.514896851555778,0.6178983400046149,2.38,-1.1882184955849595,False
VA,127,408,-832,no,yes,25,-0.12440680935890548,91,29.41,0.8839080847888194,64,20.89,300.0,99,13.5,-1.9478589275273173,-0.6011950896927301,1.3,-1.1882184955849595,False
NJ,80,415,-4648,no,no,0,1.6328714642765287,120,45.68,1.972531582316883,147,25.59,167.0,140,7.52,-1.5896184085344325,-1.4139240428242934,1.57,0.3323544534588762,True
ND,153,415,-1245,no,yes,31,0.7110807711051725,130,37.15,-1.3170046384744403,103,11.41,118.9,105,5.35,-0.29995254016004735,0.6178983400046149,2.54,-1.1882184955849595,False
MN,85,415,-845,no,no,0,1.3868157812387567,114,43.4,-0.12582965204880528,83,16.54,276.6,78,12.45,-2.34192349841949,0.2115338634388332,1.0,1.092640927980794,False
HI,79,415,-4929,no,no,0,-2.5317127829597985,124,7.12,0.19760196678199637,95,17.94,237.9,55,10.71,0.4165284978257221,0.2115338634388332,3.08,-0.4279320210630416,False
ND,35,415,-3776,no,no,0,1.4878087854706783,87,44.34,1.1264817989119207,78,21.94,131.3,123,5.91,-1.5896184085344325,-1.0075595662585117,1.57,-0.4279320210630416,False
WI,120,408,-7813,no,yes,26,1.0948541871864745,94,40.7,1.1521196711363126,88,22.05,238.0,132,10.71,-0.9089614224479514,-0.6011950896927301,2.08,-1.1882184955849595,False
MN,68,510,-1155,no,no,0,0.8616521592327645,94,38.54,-0.6425313845711832,129,14.31,188.7,117,8.49,-0.013360124965739932,-1.4139240428242934,2.75,-1.1882184955849595,False
DC,60,408,-3446,no,no,0,-0.00872391360234062,147,30.48,0.1561869424195158,89,17.76,248.2,98,11.17,1.1688335877107798,0.6178983400046149,3.65,-0.4279320210630416,True
KS,120,510,-5213,no,no,0,-0.3998422754459642,110,26.86,-0.07849819563454154,103,16.75,154.9,132,6.97,-0.08500822876431662,0.2115338634388332,2.7,-0.4279320210630416,False
MT,71,510,-1003,no,yes,23,-0.07482842546323512,82,29.87,1.1422589510500079,136,22.01,268.4,154,12.08,1.3837778991065106,1.0242628165703964,3.81,-0.4279320210630416,False
WV,124,415,-4916,no,no,0,-0.41085969408944645,107,26.76,-0.654364248674749,112,14.26,188.8,102,8.5,-0.514896851555778,-0.6011950896927301,2.38,1.092640927980794,False
ME,23,510,-9231,no,no,0,-1.22431243726656,74,19.23,-0.634642808502139,95,14.35,262.9,126,11.83,-1.1955538376422592,-1.0075595662585117,1.86,-0.4279320210630416,True
WY,225,415,-839,no,no,0,0.053708125377392266,142,31.06,0.8977130929096461,63,20.95,218.0,103,9.81,-0.514896851555778,-1.0075595662585117,2.38,-0.4279320210630416,False
NY,181,415,-8116,yes,no,0,-0.33924647290681104,83,27.42,-1.5102747521660165,83,10.57,262.0,98,11.79,1.3837778991065106,-0.6011950896927301,3.81,-1.1882184955849595,True
VT,63,415,-5225,no,no,0,-0.6844589237359249,92,24.23,0.14435407831594999,102,17.71,228.9,120,10.3,-0.9806095262465284,-1.0075595662585117,2.03,0.3323544534588762,False
NC,54,415,-6851,yes,no,0,0.196934567742663,108,32.39,1.158036103188096,108,22.07,141.5,111,6.37,-0.1924803844621823,-1.0075595662585117,2.62,0.3323544534588762,True
MO,80,408,-4015,yes,yes,15,-0.3759712017184189,110,27.08,-0.5991442161914416,120,14.5,141.2,82,6.35,0.5956487573221645,0.2115338634388332,3.21,-0.4279320210630416,False
NC,118,408,-2515,yes,yes,39,-0.4769642059503404,106,26.15,-1.5319683363558876,111,10.48,117.8,103,5.3,-0.37160064395862463,0.6178983400046149,2.48,-0.4279320210630416,False
NJ,42,408,-7660,yes,no,0,0.01698339656578444,127,30.72,-0.5202584555010022,94,14.84,165.3,114,7.44,0.6314728092214528,0.6178983400046149,3.24,0.3323544534588762,False
OH,134,408,-6471,no,no,0,0.42095541349347054,105,34.46,0.4717299851812734,90,19.12,253.9,108,11.43,0.6672968611207412,1.0242628165703964,3.27,-1.1882184955849595,False
TX,66,415,-3484,no,yes,35,0.20244327706440438,100,32.44,1.189590407464272,93,22.21,209.5,108,9.43,-0.4790727996564897,0.6178983400046149,2.4,-1.1882184955849595,False
WA,66,415,-5564,no,no,0,0.4650250880674,102,34.87,0.6255572185276299,109,19.78,259.9,95,11.7,-0.37160064395862463,0.6178983400046149,2.48,0.3323544534588762,False
TN,127,415,-7345,no,yes,28,1.0250772024444195,124,40.05,0.7064151232353307,113,20.13,241.2,127,10.85,-0.9089614224479514,-1.0075595662585117,2.08,-0.4279320210630416,False
HI,146,510,-2043,no,no,0,0.1748997304556985,77,32.18,-0.8890493867288063,128,13.25,186.0,83,8.37,-1.0164335781458167,-0.6011950896927301,2.0,-1.1882184955849595,False
WY,93,408,-6886,no,yes,42,-0.23641723223430924,101,28.37,1.424275545518329,84,23.22,171.0,106,7.69,0.45235254972501043,-1.4139240428242934,3.11,-0.4279320210630416,False
CT,77,415,-6173,no,no,0,1.2013559007401369,87,41.68,1.0475960382214808,83,21.6,239.4,91,10.77,-0.9806095262465284,-0.19483061312694844,2.03,-1.1882184955849595,True
NM,111,415,-6372,no,no,0,-0.8662463313533837,125,22.54,0.39678851252535574,67,18.79,127.9,101,5.76,0.8822411725164718,-1.0075595662585117,3.43,1.852927402502712,True
NJ,125,415,-5994,no,no,0,0.04636317961507112,64,30.99,-1.2065645735078248,121,11.88,171.6,96,7.72,0.4881766016242988,1.0242628165703964,3.13,0.3323544534588762,False
AL,115,510,-6980,no,yes,14,0.22998682367311024,86,32.69,-2.2143301663281885,90,7.54,229.4,120,10.32,0.09411203073212573,-0.6011950896927301,2.84,0.3323544534588762,False
MN,115,510,-4665,yes,no,0,-1.060887394054905,110,20.74,0.37903921637000676,100,18.72,179.7,124,8.09,0.2015841864299914,-1.0075595662585117,2.92,0.3323544534588762,True
NC,114,408,-7137,no,no,0,0.2428404787571728,101,32.81,0.9667381335137806,81,21.25,133.3,79,6.0,-0.22830443636147063,-1.0075595662585117,2.59,0.3323544534588762,False
OH,106,415,-4563,no,no,0,-0.38882485680248197,112,26.96,0.375094928335485,114,18.7,252.9,106,11.38,-0.407424695857913,-0.6011950896927301,2.46,-1.1882184955849595,False
ND,118,415,-3129,no,yes,39,-1.6209395084319245,125,15.56,0.37312278431822415,113,18.69,229.0,99,10.31,0.8822411725164718,1.430627293136178,3.43,0.3323544534588762,False
CO,59,510,-3511,no,no,0,-0.4806366788315015,92,26.11,0.08913404583264219,88,17.47,114.5,89,5.15,0.8105930687178952,2.243356246267741,3.38,-0.4279320210630416,False
ND,87,415,-3804,yes,yes,40,0.7680041007631646,79,37.67,-0.8653836585216746,74,13.35,222.4,124,10.01,0.45235254972501043,-0.6011950896927301,3.11,-0.4279320210630416,False
NY,21,415,-1939,no,no,0,1.192174718537235,81,41.6,-0.6504199606402272,117,14.28,281.5,87,12.67,-1.3030259933401247,-1.4139240428242934,1.78,-0.4279320210630416,False
WI,142,408,-2884,no,yes,24,1.1021991329487961,103,40.77,1.6747378357104736,65,24.3,256.7,106,11.55,-0.26412848826075896,-0.19483061312694844,2.57,-1.1882184955849595,False
WY,62,415,-6571,no,no,0,-0.13542422800238774,132,29.31,0.5821700501478885,100,19.59,228.2,109,10.27,0.2732322902285681,0.2115338634388332,2.97,-1.1882184955849595,False
OR,149,415,-1060,no,no,0,1.1517775168444664,83,41.23,0.8760195087197753,97,20.86,219.6,80,9.88,-0.08500822876431662,-0.6011950896927301,2.7,1.092640927980794,True
CO,54,510,-1283,no,yes,39,-1.1416817974404423,82,19.99,-0.8239686341591941,60,13.53,236.4,113,10.64,0.38070444592643377,2.243356246267741,3.05,0.3323544534588762,False
LA,112,510,-2108,no,no,0,-0.09686326275019962,127,29.67,1.1501475271190524,71,22.04,170.5,120,7.67,0.38070444592643377,1.0242628165703964,3.05,-0.4279320210630416,False
AL,68,510,-4626,no,no,0,-0.41269593053002673,83,26.74,0.392844224490834,85,18.78,218.9,129,9.85,0.6314728092214528,1.0242628165703964,3.24,-0.4279320210630416,False
TX,201,415,-1078,no,yes,21,0.22447811435136886,97,32.64,0.751774435632333,81,20.32,116.1,125,5.22,1.7420184180993954,-0.6011950896927301,4.08,-0.4279320210630416,False
PA,88,510,-1252,no,no,0,0.7055720617834312,76,37.09,-0.6247820884158342,60,14.39,141.1,99,6.35,-0.801489266750086,-1.4139240428242934,2.16,-0.4279320210630416,False
IL,85,415,-1631,no,yes,29,-0.6458979584837368,97,24.58,-1.202620285473303,102,11.9,165.4,148,7.44,0.23740823832927976,-0.6011950896927301,2.94,-0.4279320210630416,False
DE,51,415,-6045,yes,no,0,-0.4806366788315015,108,26.11,0.6295015065621522,85,19.8,214.2,92,9.64,1.3837778991065106,-0.19483061312694844,3.81,-1.1882184955849595,True
MO,45,510,-2230,no,yes,29,-0.8074867652548109,104,23.09,0.4243985287670096,101,18.91,235.6,92,10.6,-0.8373133186493744,0.6178983400046149,2.13,0.3323544534588762,False
AR,116,510,-5110,no,no,0,-0.3502638915502938,69,27.32,-1.0685144922995558,106,12.48,287.8,144,12.95,-0.7298411629515094,0.2115338634388332,2.21,-1.1882184955849595,False
OH,146,408,-8163,no,yes,31,0.41728294061230997,91,34.43,0.7971337480293359,108,20.52,169.6,77,7.63,-0.873137370548663,-1.0075595662585117,2.11,-0.4279320210630416,False
WI,63,510,-1298,no,yes,34,-0.5063439889996271,119,25.87,0.5151171535610148,91,19.3,195.7,103,8.81,0.7389449649193185,0.2115338634388332,3.32,-0.4279320210630416,False
GA,133,510,-2801,no,no,0,0.8745058143168275,90,38.66,-2.520012489003641,135,6.22,114.3,99,5.14,-1.9836829794266055,1.0242628165703964,1.27,-1.1882184955849595,False
KY,125,408,-3074,no,no,0,0.2171331685890472,115,32.57,0.09110618984990307,108,17.48,210.2,123,9.46,-0.37160064395862463,-0.6011950896927301,2.48,0.3323544534588762,False
OH,72,510,-4370,no,no,0,-0.7505634355968188,111,23.61,0.20943483088556217,102,17.99,179.5,91,8.08,0.2015841864299914,-0.6011950896927301,2.92,-0.4279320210630416,False
TN,130,408,-2180,no,no,0,-0.9690755720258855,102,21.59,0.11674406207429609,107,17.59,231.7,99,10.43,-1.4821462528365672,0.6178983400046149,1.65,-1.1882184955849595,False
SD,97,415,-829,no,no,0,-0.2052012127444428,87,28.66,1.148175383101791,105,22.03,279.8,123,12.59,-1.0522576300451054,-0.19483061312694844,1.97,-0.4279320210630416,False
NY,54,415,-6505,no,no,0,1.9615577871404195,73,48.72,0.4382035368878363,108,18.97,203.7,107,9.17,0.45235254972501043,0.2115338634388332,3.11,-0.4279320210630416,True
GA,160,415,-8071,no,yes,29,-0.27865067036765845,121,27.98,1.2191725677231868,108,22.34,123.8,131,5.57,1.7778424699986837,-0.19483061312694844,4.1,-0.4279320210630416,False
TX,79,415,-7812,no,no,0,-0.6569153771272189,90,24.48,-1.2854503341982642,91,11.54,212.4,129,9.56,0.9897133282143376,-0.19483061312694844,3.51,-0.4279320210630416,False
WV,92,415,-1043,no,yes,47,-0.7009850517011484,95,24.07,0.13646550224690596,130,17.67,203.6,95,9.16,-0.013360124965739932,2.649720722833523,2.75,-1.1882184955849595,False
MI,59,415,-9296,no,no,0,0.4503351965427572,65,34.73,0.9134902450477341,123,21.02,214.7,94,9.66,0.6314728092214528,-0.19483061312694844,3.24,-0.4279320210630416,False
ND,132,510,-1452,no,no,0,-0.30435798053578406,80,27.74,-0.6583085367092713,90,14.25,87.5,90,3.94,-1.4463222009372785,2.243356246267741,1.67,-0.4279320210630416,False
NE,21,510,-3198,no,no,0,0.830436139742898,110,38.25,0.8523537805126432,111,20.76,221.2,93,9.95,0.16576013453070243,-0.19483061312694844,2.89,-1.1882184955849595,False
SD,93,415,-3262,no,no,0,-0.06748347970091345,103,29.94,-0.025250307168495165,130,16.97,263.9,96,11.88,-0.6223690072536437,0.6178983400046149,2.3,0.3323544534588762,False
NJ,147,415,-6630,no,yes,36,1.3666171803923721,78,43.21,0.5348385937336247,105,19.39,98.0,125,4.41,1.2763057434086456,1.0242628165703964,3.73,2.61321387702463,False
AK,101,510,-4529,no,no,0,-0.08951831698787795,105,29.73,1.2033954155850988,75,22.27,210.0,93,9.45,-0.6223690072536437,0.2115338634388332,2.3,-0.4279320210630416,False
CT,125,415,-7114,yes,no,0,0.1381750016440907,118,31.84,-0.7943864739002793,111,13.66,263.8,112,11.87,-0.22830443636147063,-1.0075595662585117,2.59,-1.1882184955849595,True
CO,63,415,-6317,no,no,0,0.5880529295862865,84,36.01,0.5900586262169325,137,19.63,217.1,99,9.77,0.16576013453070243,1.8369917697019598,2.89,1.092640927980794,False
MD,107,415,-2034,no,no,0,1.1407600982009842,102,41.12,-1.4609711517344919,117,10.79,185.6,92,8.35,0.5240006535235872,0.6178983400046149,3.16,-1.1882184955849595,False
ND,110,408,-1358,no,no,0,0.2997638084151648,103,33.34,-0.025250307168495165,123,16.97,135.9,71,6.12,0.9538892763150492,-1.4139240428242934,3.48,1.092640927980794,False
